parcela,arvore,dap,h
59,89,10.24957834,18.13436798
59,90,12.41408556,20.4944477
59,91,13.94197301,21.85184978
60,1,11.58647986,18.6
60,2,10.28140932,18.3
60,3,7.925916166,16.2
60,4,9.963099438,16.6
60,5,11.55464887,18
60,6,10.59971921,18
60,7,11.58647986,18.6
60,8,10.75887415,17.8
60,9,7.098310462,14.7
60,10,10.31324031,16.9
60,11,6.46169069,12.9
60,12,7.384789359,14.4
60,13,12.19126864,18
60,14,6.939155519,14.1
60,15,9.358310654,16
60,16,7.703099246,14.7017201
60,17,10.21774735,18.09583746
60,18,12.15943765,20.24338924
60,19,11.14084602,19.16822746
60,20,9.294648677,16.93024371
60,21,10.53605723,18.47615548
60,22,8.021409132,15.1695898
60,23,10.50422624,18.43862239
60,24,12.00028271,20.0828759
60,25,11.20450799,19.23874982
60,26,12.73239545,20.79829654
60,27,11.10901503,19.13280005
60,28,10.12225438,17.97958097
60,29,12.76422644,20.82807188
60,30,13.71915609,21.66979868
60,31,9.963099438,17.78360365
60,32,13.81464906,21.74848553
60,33,13.62366313,21.59011441
60,34,13.30535324,21.31729656
60,35,8.689859893,16.11604267
60,36,13.36901522,21.37274673
60,37,6.68450761,13.13006271
60,38,11.80929678,19.88660266
60,39,10.75887415,18.73578402
60,40,11.80929678,19.88660266
60,41,9.040000768,16.59229852
60,42,9.581127574,17.30195394
60,43,6.111549815,12.19613421
60,44,8.689859893,16.11604267
60,45,12.89155039,20.94606502
60,46,5.570423008,11.28112022
60,47,12.95521237,21.00439664
60,48,12.12760666,20.21150823
60,49,11.42732491,19.48208709
60,50,11.33183195,19.37846464
60,51,9.45380362,17.13785764
60,52,9.867606472,17.66468736
60,53,11.61831085,19.68633972
60,54,12.44591655,20.5253313
60,55,12.41408556,20.4944477
60,56,12.06394469,20.14741371
60,57,12.54140952,20.61731714
60,58,12.79605742,20.8577364
60,59,11.10901503,19.13280005
60,60,13.84648005,21.77449283
60,61,12.41408556,20.4944477
60,62,10.6315502,18.5880898
60,63,13.17802929,21.20506632
60,64,13.33718423,21.34507705
60,65,13.75098708,21.69613846
60,66,13.49633917,21.48231717
60,67,13.52817016,21.50943272
60,68,11.77746579,19.85350257
60,69,12.09577567,20.17951638
60,70,13.11436731,21.14828625
60,71,12.63690248,20.70830555
60,72,10.53605723,18.47615548
60,73,8.403380995,15.71640456
60,74,7.989578143,15.12330155
60,75,11.23633898,19.27384476
60,76,8.116902098,15.30778963
60,77,12.54140952,20.61731714
60,78,12.19126864,20.27515944
60,79,9.230986699,16.84642236
60,80,12.73239545,20.79829654
60,81,9.358310654,17.01362176
60,82,11.30000096,19.34370217
60,83,12.79605742,20.8577364
61,1,14.64225476,21.5
61,2,12.44591655,20.8
61,3,11.96845172,20.6
61,4,11.87295875,20.7
61,5,14.51493081,20.9
61,6,12.54140952,20.6
61,7,13.78281807,21.7
61,8,12.47774754,21.2
61,9,11.30000096,20.3
61,10,12.73239545,21
61,11,14.45126883,21.5
61,12,12.63690248,20.9
61,13,12.19126864,21.3
61,14,11.30000096,20.7
61,15,11.52281788,21.5
61,16,13.40084621,21.40030557
61,17,12.38225457,20.46345328
61,18,11.90478974,19.98523799
61,19,12.15943765,20.24338924
61,20,9.772113506,17.54477364
61,21,14.13295895,22.0035714
61,22,13.973804,21.87741378
61,23,12.00028271,20.0828759
61,24,14.38760686,22.1996607
61,25,14.73774773,22.45770229
61,26,15.34253651,22.87182539
61,27,5.98422586,11.98371825
61,28,14.06929697,21.95344083
61,29,13.65549412,21.61678666
61,30,14.32394488,22.15130333
61,31,14.10112796,21.97856153
61,32,12.63690248,20.70830555
61,33,12.3185926,20.40113197
61,34,7.193803428,13.93007699
61,35,9.803944494,17.58485571
61,36,9.040000768,16.59229852
61,37,6.398028712,12.66758687
61,38,12.09577567,20.17951638
61,39,11.10901503,19.13280005
61,40,14.06929697,21.95344083
61,41,12.12760666,20.21150823
61,42,14.29211389,22.1269584
61,43,12.3185926,20.40113197
61,44,12.19126864,20.27515944
61,45,9.994930426,17.82302076
61,46,8.53070495,15.89512975
61,47,10.98169107,18.98998213
61,48,10.47239526,18.40097848
61,49,10.53605723,18.47615548
61,50,10.3450713,18.24929457
61,51,11.33183195,19.37846464
61,52,12.47774754,20.55610407
61,53,11.61831085,19.68633972
61,54,9.67662054,17.42386251
61,55,14.00563499,21.90286695
61,56,12.3185926,20.40113197
61,57,12.22309963,20.30681881
61,58,11.23633898,19.27384476
61,59,7.989578143,15.12330155
61,60,10.44056427,18.36322374
61,61,12.50957853,20.58676602
61,62,14.92873366,22.59280018
61,63,13.62366313,21.59011441
61,64,14.92873366,22.59280018
61,65,12.8597194,20.91673297
61,66,15.34253651,22.87182539
61,67,11.77746579,19.85350257
61,68,10.50422624,18.43862239
61,69,12.95521237,21.00439664
61,70,12.06394469,20.14741371
61,71,15.08788861,22.70233406
61,72,11.33183195,19.37846464
61,73,8.721690881,16.15989278
61,74,13.27352225,21.28940523
61,75,14.35577587,22.17553743
61,76,9.294648677,16.93024371
61,77,11.68197282,19.75353734
61,78,11.55464887,19.61869881
61,79,12.98704336,21.03339621
61,80,16.61577606,23.61289009
61,81,11.14084602,19.16822746
61,82,17.92084659,24.18845663
61,83,15.05605762,22.68064894
61,84,12.3185926,20.40113197
61,85,14.64225476,22.38865721
61,86,15.24704355,22.80909733
61,87,13.71915609,21.66979868
61,88,10.37690229,18.28738178
61,89,15.85183233,23.18952965
61,90,13.33718423,21.34507705
61,91,6.652676621,13.0791198
61,92,12.41408556,20.4944477
61,93,7.002817496,13.63339638
62,1,12.28676161,21.2
62,2,11.14084602,19.6
62,3,12.19126864,20.8
62,4,11.80929678,19.6
62,5,11.77746579,19.6
62,6,8.912676813,17
62,7,12.70056446,20
62,8,6.429859701,14.7
62,9,5.156620156,13.6
62,10,12.35042358,20.1
62,11,9.008169779,17.9
62,12,14.32394488,22.1
62,13,12.95521237,21.3
62,14,13.78281807,22
62,15,14.99239564,22.2
62,16,12.63690248,20.70830555
62,17,13.01887434,21.06228496
62,18,15.27887454,22.8301175
62,19,13.78281807,21.72236741
62,20,16.10648024,23.33774259
62,21,14.70591674,22.43479809
62,22,16.55211408,23.5800482
62,23,16.10648024,23.33774259
62,24,8.307888029,15.58119701
62,25,16.58394507,23.59652455
62,26,11.33183195,19.37846464
62,27,9.67662054,17.42386251
62,28,12.89155039,20.94606502
62,29,13.17802929,21.20506632
62,30,9.262817688,16.88838845
62,31,10.98169107,18.98998213
62,32,9.67662054,17.42386251
62,33,9.803944494,17.58485571
62,34,11.30000096,19.34370217
62,35,12.98704336,21.03339621
62,36,9.008169779,16.54955665
62,37,15.34253651,22.87182539
62,38,14.89690267,22.57056092
62,39,10.18591636,18.05719612
62,40,10.21774735,18.09583746
62,41,13.973804,21.87741378
62,42,16.87042397,23.73982464
62,43,6.429859701,12.71941637
62,44,8.944507802,16.46374046
62,45,8.721690881,16.15989278
62,46,9.867606472,17.66468736
62,47,10.88619811,18.88170503
62,48,10.98169107,18.98998213
62,49,14.57859279,22.34207303
62,50,14.73774773,22.45770229
62,51,18.39831142,24.3524833
62,52,14.80140971,22.50317822
62,53,8.276057041,15.53590617
62,54,16.2338042,23.40918926
62,55,16.04281826,23.3013543
62,56,18.1754945,24.27904062
62,57,15.34253651,22.87182539
62,58,15.46986047,22.95391125
62,59,14.00563499,21.90286695
62,60,14.67408575,22.41178306
62,61,5.98422586,11.98371825
62,62,13.4326772,21.4277536
62,63,12.8597194,20.91673297
62,64,13.52817016,21.50943272
62,65,11.20450799,19.23874982
62,66,12.47774754,20.55610407
62,67,14.22845191,22.07793608
62,68,11.07718404,19.0972618
62,69,14.73774773,22.45770229
62,70,13.75098708,21.69613846
62,71,12.79605742,20.8577364
62,72,13.78281807,21.72236741
62,73,16.29746617,23.44424765
62,74,6.047887837,12.09014788
62,75,12.38225457,20.46345328
62,76,16.87042397,23.73982464
62,77,8.562535938,15.93953398
62,78,18.08000154,24.24590281
62,79,5.729577951,11.55356673
62,80,16.67943804,23.64528867
62,81,16.80676199,23.70875595
62,82,12.82788841,20.8872901
62,83,13.40084621,21.40030557
62,84,14.32394488,22.15130333
62,85,15.27887454,22.8301175
62,86,8.244226052,15.49050451
63,1,12.44591655,20.3
63,2,12.82788841,20.8
63,3,15.27887454,21.6
63,4,13.40084621,20.8
63,5,12.15943765,20
63,6,13.94197301,21.2
63,7,13.81464906,20.8
63,8,12.60507149,20.4
63,9,14.16478994,20.8
63,10,12.82788841,20.9
63,11,14.32394488,21.8
63,12,14.22845191,21.8
63,13,13.40084621,20.6
63,14,13.20986028,21.2
63,15,14.45126883,22
63,16,13.71915609,21.66979868
63,17,14.86507168,22.54821085
63,18,11.4591559,19.51640626
63,19,10.85436712,18.84539101
63,20,10.18591636,18.05719612
63,21,8.212395064,15.44499203
63,22,13.68732511,21.64334808
63,23,13.40084621,21.40030557
63,24,9.708451529,17.46427704
63,25,13.24169127,21.26140309
63,26,6.175211792,12.30167724
63,27,14.80140971,22.50317822
63,28,14.61042378,22.36542053
63,29,12.50957853,20.58676602
63,30,13.17802929,21.20506632
63,31,13.05070533,21.09106288
63,32,10.47239526,18.40097848
63,33,14.45126883,22.24757478
63,34,6.748169587,13.23161604
63,35,11.4591559,19.51640626
63,36,11.84112777,19.91959193
63,37,6.780000576,13.28222647
63,38,5.697746963,11.49929908
63,39,8.817183847,16.29077816
63,40,7.352958371,14.17426315
63,41,7.989578143,15.12330155
63,42,15.15155058,22.74537184
63,43,12.12760666,20.21150823
63,44,7.098310462,13.7822354
63,45,15.69267739,23.09329475
63,46,9.549296586,17.2610961
63,47,7.002817496,13.63339638
63,48,14.00563499,21.90286695
63,49,12.5732405,20.64775743
63,50,9.358310654,17.01362176
63,51,14.51493081,22.29504556
63,52,14.00563499,21.90286695
63,53,14.45126883,22.24757478
63,54,16.10648024,23.33774259
63,55,13.84648005,21.77449283
63,56,13.62366313,21.59011441
63,57,14.2602829,22.10250265
63,58,14.64225476,22.38865721
63,59,13.40084621,21.40030557
63,60,14.32394488,22.15130333
63,61,15.43802948,22.93355602
63,62,14.00563499,21.90286695
63,63,12.73239545,20.79829654
63,64,14.8332407,22.52574995
63,65,12.95521237,21.00439664
63,66,14.73774773,22.45770229
63,67,12.44591655,20.5253313
63,68,13.24169127,21.26140309
63,69,12.98704336,21.03339621
63,70,9.358310654,17.01362176
63,71,11.17267701,19.20354405
63,72,12.76422644,20.82807188
63,73,7.161972439,13.88090729
63,74,11.52281788,19.58471212
63,75,12.09577567,20.17951638
63,76,12.12760666,20.21150823
63,77,12.47774754,20.55610407
63,78,14.29211389,22.1269584
63,79,11.80929678,19.88660266
63,80,9.612958563,17.34270095
63,81,13.81464906,21.74848553
63,82,14.19662092,22.05325868
63,83,13.62366313,21.59011441
63,84,14.64225476,22.38865721
63,85,15.18338157,22.7667245
63,86,13.78281807,21.72236741
63,87,15.56535343,23.01431199
63,88,9.294648677,16.93024371
64,1,13.05070533,20
64,2,10.44056427,19.3
64,3,13.27352225,19.9
64,4,10.75887415,18.6
64,5,7.766761223,15.5
64,6,12.60507149,19.5
64,7,11.61831085,19.2
64,8,13.27352225,19.8
64,9,11.65014183,19
64,10,13.11436731,19.8
64,11,12.54140952,19.1
64,12,9.103662745,17.4
64,13,11.30000096,18.7
64,14,14.45126883,19.4
64,15,12.95521237,18.8
64,16,11.17267701,19.20354405
64,17,13.27352225,21.28940523
64,18,12.0321137,20.11520022
64,19,5.920563883,11.87684532
64,20,5.53859202,11.22629844
64,21,10.37690229,18.28738178
64,22,14.61042378,22.36542053
64,23,13.05070533,21.09106288
64,24,9.167324722,16.76215771
64,25,11.17267701,19.20354405
64,26,12.92338138,20.97528624
64,27,16.42479013,23.51303452
64,28,10.31324031,18.21109653
64,29,15.21521256,22.78796632
64,30,14.73774773,22.45770229
64,31,11.77746579,19.85350257
64,32,11.90478974,19.98523799
64,33,6.90732453,13.48355994
64,34,6.429859701,12.71941637
64,35,13.91014203,21.82617495
64,36,8.912676813,16.42066612
64,37,13.46450819,21.4550908
64,38,14.73774773,22.45770229
64,39,14.48309982,22.27136558
64,40,12.92338138,20.97528624
64,41,8.307888029,15.58119701
64,42,9.294648677,16.93024371
64,43,12.66873347,20.73841337
64,44,14.16478994,22.02847045
64,45,12.73239545,20.79829654
64,46,11.84112777,19.91959193
64,47,10.94986008,18.95400059
64,48,12.47774754,20.55610407
64,49,11.14084602,19.16822746
64,50,11.36366294,19.41311628
64,51,14.96056465,22.6149286
64,52,14.89690267,22.57056092
64,53,13.01887434,21.06228496
64,54,14.51493081,22.29504556
64,55,5.411268065,11.00590309
64,56,13.4326772,21.4277536
64,57,10.59971921,18.55088919
64,58,10.15408537,18.01844396
64,59,13.30535324,21.31729656
64,60,14.00563499,21.90286695
64,61,11.68197282,19.75353734
64,62,10.98169107,18.98998213
64,63,10.3450713,18.24929457
64,64,11.14084602,19.16822746
64,65,12.3185926,20.40113197
64,66,10.98169107,18.98998213
64,67,12.79605742,20.8577364
64,68,13.36901522,21.37274673
64,69,15.05605762,22.68064894
64,70,11.77746579,19.85350257
64,71,13.11436731,21.14828625
64,72,13.4326772,21.4277536
64,73,11.07718404,19.0972618
64,74,9.931268449,17.74407571
64,75,8.498873961,15.85061469
64,76,6.811831564,13.33272607
64,77,11.20450799,19.23874982
64,78,13.4326772,21.4277536
64,79,12.0321137,20.11520022
64,80,12.98704336,21.03339621
64,81,14.32394488,22.15130333
64,82,13.71915609,21.66979868
64,83,11.39549393,19.4476571
64,84,11.14084602,19.16822746
64,85,5.443099054,11.06116816
65,1,17.41155077,23.9
65,2,12.66873347,25.2
65,3,17.15690287,24.9
65,4,12.41408556,21.9
65,5,15.72450838,24.1
65,6,12.41408556,22.6
65,7,17.57070572,24.2
65,8,15.31070553,23.9
65,9,17.72986066,25.1
65,10,15.40619849,23.5
65,11,5.474930042,11.7
65,12,17.25239583,24.6
65,13,15.6608464,23.9
65,14,15.82000134,24
65,15,16.45662112,24.6
65,16,6.620845633,13.02806607
65,17,4.997465213,10.27737203
65,18,14.22845191,22.07793608
65,19,15.56535343,23.01431199
65,20,13.91014203,21.82617495
65,21,13.75098708,21.69613846
65,22,16.61577606,23.61289009
65,23,17.18873385,23.88851859
65,24,15.34253651,22.87182539
65,25,19.2895791,24.5919498
65,26,16.80676199,23.70875595
65,27,6.46169069,12.77113505
65,28,16.26563518,23.42677387
65,29,17.31605781,23.94489308
65,30,15.46986047,22.95391125
65,31,16.04281826,23.3013543
65,32,17.31605781,23.94489308
65,33,16.01098728,23.28299392
65,34,16.2338042,23.40918926
65,35,12.70056446,20.76841037
65,36,17.25239583,23.91692749
65,37,17.25239583,23.91692749
65,38,16.58394507,23.59652455
65,39,10.94986008,18.95400059
65,40,19.25774811,24.58489356
65,41,19.67155097,24.66798033
65,42,17.98450857,24.21176758
65,43,17.95267758,24.20016752
65,44,19.03493119,24.53239679
65,45,19.09859317,24.54795
65,46,5.029296202,10.33407783
65,47,15.9473253,23.24594069
65,48,16.93408594,23.77045003
65,49,7.289296394,14.07692116
65,50,6.143380803,12.24896114
65,51,19.13042416,24.55556036
65,52,15.85183233,23.18952965
65,53,16.26563518,23.42677387
65,54,13.1461983,21.17673169
65,55,15.46986047,22.95391125
65,56,17.22056484,23.90277845
65,57,16.01098728,23.28299392
65,58,15.43802948,22.93355602
65,59,7.543944303,14.46362931
65,60,14.51493081,22.29504556
65,61,16.52028309,23.56346102
65,62,12.3185926,20.40113197
65,63,18.52563538,24.39201239
65,64,6.366197724,12.61564654
65,65,16.4884521,23.54676301
66,1,17.02957891,23.9
66,2,7.480282325,14.6
66,3,11.26816997,19.5
66,4,14.19662092,23.2
66,5,7.321127382,10.4
66,6,4.997465213,10
66,7,17.76169165,24.2
66,8,12.54140952,22.7
66,9,13.78281807,23.7
66,10,7.002817496,9.2
66,11,16.39295914,23.8
66,12,16.10648024,24.2
66,13,16.67943804,24.7
66,14,11.14084602,21.7
66,15,13.78281807,23.7
66,16,16.90225496,23.75519275
66,17,9.867606472,17.66468736
66,18,17.18873385,23.88851859
66,19,16.17014222,23.37368757
66,20,16.96591693,23.78559649
66,21,7.989578143,15.12330155
66,22,18.04817055,24.23463522
66,23,16.01098728,23.28299392
66,24,15.40619849,22.91308997
66,25,13.4326772,21.4277536
66,26,6.398028712,12.66758687
66,27,14.38760686,22.1996607
66,28,13.4326772,21.4277536
66,29,16.96591693,23.78559649
66,30,12.60507149,20.6780869
66,31,16.36112815,23.47886273
66,32,16.61577606,23.61289009
66,33,13.59183214,21.56333134
66,34,17.82535363,24.15265903
66,35,5.506761031,11.17136584
66,36,16.87042397,23.73982464
66,37,16.96591693,23.78559649
66,38,16.42479013,23.51303452
66,39,18.71662131,24.44798129
66,40,16.29746617,23.44424765
66,41,18.04817055,24.23463522
66,42,18.62112834,24.42049555
66,43,16.17014222,23.37368757
66,44,15.53352245,22.99428923
66,45,6.175211792,12.30167724
66,46,14.96056465,22.6149286
66,47,16.07464925,23.31960386
66,48,11.93662073,20.01789478
66,49,13.33718423,21.34507705
66,50,16.45662112,23.52995418
66,51,13.94197301,21.85184978
66,52,19.00310021,24.52445396
66,53,10.94986008,18.95400059
66,54,16.42479013,23.51303452
66,55,15.15155058,22.74537184
66,56,19.63971998,24.66225399
66,57,4.965634224,10.2205554
66,58,10.3450713,18.24929457
66,59,18.33464944,24.3320538
66,60,17.69802967,24.10337734
66,61,18.65295933,24.42976829
67,1,14.22845191,21.8
67,2,15.59718442,22.7
67,3,11.20450799,20
67,4,12.38225457,21
67,5,12.12760666,21.3
67,6,12.66873347,22.4
67,7,7.925916166,15.5
67,8,13.91014203,23.3
67,9,14.80140971,24.1
67,10,11.65014183,20.9
67,11,7.384789359,15.1
67,12,8.817183847,18.4
67,13,12.73239545,22.7
67,14,9.740282517,20.9
67,15,12.60507149,22.6
67,16,12.92338138,20.97528624
67,17,14.64225476,22.38865721
67,18,15.24704355,22.80909733
67,19,13.49633917,21.48231717
67,20,12.44591655,20.5253313
67,21,15.34253651,22.87182539
67,22,11.33183195,19.37846464
67,23,12.76422644,20.82807188
67,24,13.46450819,21.4550908
67,25,12.3185926,20.40113197
67,26,13.94197301,21.85184978
67,27,13.05070533,21.09106288
67,28,13.91014203,21.82617495
67,29,6.46169069,12.77113505
67,30,9.708451529,17.46427704
67,31,14.06929697,21.95344083
67,32,15.02422663,22.65885298
67,33,7.321127382,14.12564757
67,34,4.965634224,10.2205554
67,35,15.78817035,23.15136817
67,36,13.91014203,21.82617495
67,37,14.10112796,21.97856153
67,38,14.2602829,22.10250265
67,39,14.96056465,22.6149286
67,40,11.4591559,19.51640626
67,41,10.44056427,18.36322374
67,42,11.87295875,19.95247037
67,43,13.08253632,21.11972997
67,44,13.59183214,21.56333134
67,45,15.34253651,22.87182539
67,46,10.18591636,18.05719612
67,47,6.46169069,12.77113505
67,48,12.19126864,20.27515944
67,49,12.0321137,20.11520022
67,50,8.53070495,15.89512975
67,51,14.70591674,22.43479809
67,52,9.294648677,16.93024371
67,53,14.51493081,22.29504556
67,54,12.44591655,20.5253313
67,55,13.33718423,21.34507705
67,56,13.62366313,21.59011441
67,57,13.78281807,21.72236741
67,58,7.416620348,14.27116184
67,59,14.00563499,21.90286695
67,60,13.56000115,21.53643744
67,61,13.68732511,21.64334808
67,62,12.73239545,20.79829654
67,63,11.52281788,19.58471212
67,64,12.3185926,20.40113197
67,65,10.37690229,18.28738178
67,66,15.05605762,22.68064894
67,67,15.59718442,23.03422392
67,68,12.09577567,20.17951638
67,69,13.11436731,21.14828625
67,70,13.78281807,21.72236741
67,71,12.06394469,20.14741371
67,72,11.14084602,19.16822746
67,73,12.76422644,20.82807188
67,74,15.46986047,22.95391125
67,75,12.06394469,20.14741371
67,76,10.18591636,18.05719612
67,77,13.33718423,21.34507705
67,78,8.849014836,16.33418498
67,79,16.61577606,23.61289009
67,80,15.27887454,22.8301175
67,81,9.612958563,17.34270095
67,82,7.480282325,14.36761723
67,83,13.75098708,21.69613846
67,84,10.0585924,17.90152252
67,85,15.3743675,22.89251309
67,86,9.835775483,17.62482695
67,87,13.17802929,21.20506632
67,88,11.65014183,19.71999394
67,89,7.703099246,14.7017201
67,90,18.30281846,24.32167281
67,91,13.24169127,21.26140309
67,92,7.8304232,14.89019788
67,93,16.71126902,23.66132173
67,94,12.22309963,20.30681881
