parcela,arvore,Estrato,dap,h,vtcc
16,67,3,13.68732511,21.64334808,0.150896222
16,68,3,15.05605762,22.68064894,0.189671735
16,69,3,14.76957872,22.48049567,0.181226532
16,70,3,8.116902098,15.30778963,0.039505191
16,71,3,13.71915609,21.66979868,0.151751399
16,72,3,12.79605742,20.8577364,0.127902364
16,73,3,13.78281807,21.72236741,0.15346863
16,74,3,14.57859279,22.34207303,0.17569067
16,75,3,13.62366313,21.59011441,0.149192773
16,76,3,13.4326772,21.4277536,0.144138011
16,77,3,13.17802929,21.20506632,0.13752947
16,78,3,11.07718404,19.0972618,0.088983448
16,79,3,13.68732511,21.64334808,0.150896222
16,80,3,17.18873385,23.88851859,0.25736209
16,81,3,15.34253651,22.87182539,0.198282249
16,82,3,15.56535343,23.01431199,0.205090295
16,83,3,15.50169146,22.97415565,0.203135401
16,84,3,15.97915629,23.26452272,0.217982024
16,85,3,17.18873385,23.88851859,0.25736209
17,1,3,16.10648024,23.8,0.226243177
17,2,3,18.08000154,24,0.284965033
17,3,3,19.35324108,22.2,0.301399501
17,4,3,10.56788822,12.9,0.055706472
17,5,3,10.94986008,12.2,0.056531614
17,6,3,12.38225457,14.8,0.08628403
17,7,3,12.25493062,15.6,0.088979658
17,8,3,9.485634608,16.5,0.057332741
17,9,3,13.68732511,21.4,0.149262623
17,10,3,11.07718404,15.6,0.073239113
17,11,3,13.81464906,21.8,0.154682563
17,12,3,13.46450819,20.8,0.140710964
17,13,3,9.549296586,13.2,0.046849895
17,14,3,17.44338176,23,0.255272193
17,15,3,14.70591674,21.9,0.175254723
17,16,3,18.23915648,24.30057836,0.293311283
17,17,3,14.13295895,22.0035714,0.163075561
17,18,3,14.96056465,22.6149286,0.186838052
17,19,3,15.24704355,22.80909733,0.195394024
17,20,3,10.47239526,18.40097848,0.077055087
17,21,3,15.11971959,22.72390837,0.191571075
17,22,3,13.36901522,21.37274673,0.14247175
17,23,3,11.4591559,19.51640626,0.096995948
17,24,3,15.85183233,23.18952965,0.213981714
17,25,3,14.06929697,21.95344083,0.161308613
17,26,3,16.55211408,23.5800482,0.236336587
17,27,3,12.35042358,20.43234804,0.117112478
17,28,3,16.2338042,23.40918926,0.226069601
17,29,3,11.26816997,19.30882888,0.09294359
17,30,3,12.82788841,20.8872901,0.12869138
17,31,3,13.78281807,21.72236741,0.15346863
17,32,3,10.82253613,18.80896617,0.083847316
17,33,3,15.40619849,22.91308997,0.20021763
17,34,3,11.61831085,19.68633972,0.100443056
17,35,3,12.98704336,21.03339621,0.1326727
17,36,3,15.78817035,23.15136817,0.211992657
17,37,3,11.49098689,19.5506146,0.097680278
17,38,3,9.230986699,16.84642236,0.055503313
17,39,3,12.76422644,20.82807188,0.127115773
17,40,3,15.91549431,23.22724783,0.215978191
17,41,3,10.24957834,18.13436798,0.072896022
17,42,3,17.44338176,23.99949436,0.265942595
17,43,3,15.08788861,22.70233406,0.190620388
17,44,3,13.52817016,21.50943272,0.146654932
17,45,3,13.78281807,21.72236741,0.15346863
17,46,3,16.87042397,23.73982464,0.246770455
17,47,3,16.74310001,23.67724396,0.242577456
17,48,3,18.04817055,24.23463522,0.286671527
17,49,3,16.87042397,23.73982464,0.246770455
17,50,3,12.28676161,20.36980507,0.115610452
17,51,3,18.93943823,24.50823581,0.317988921
17,52,3,14.89690267,22.57056092,0.184959227
17,53,3,18.23915648,24.30057836,0.293311283
17,54,3,11.90478974,19.98523799,0.106807618
17,55,3,18.33464944,24.3320538,0.296646676
17,56,3,17.3478888,23.95870964,0.262714106
17,57,3,15.3743675,22.89251309,0.199248954
17,58,3,15.91549431,23.22724783,0.215978191
17,59,3,9.931268449,17.74407571,0.067175206
17,60,3,18.49380439,24.38229636,0.302227605
17,61,3,13.24169127,21.26140309,0.139167442
17,62,3,11.90478974,19.98523799,0.106807618
17,63,3,12.25493062,20.33836735,0.114863159
17,64,3,15.02422663,22.65885298,0.188725124
17,65,3,15.11971959,22.72390837,0.191571075
17,66,3,14.06929697,21.95344083,0.161308613
17,67,3,13.30535324,21.31729656,0.140814881
17,68,3,16.01098728,23.28299392,0.218986678
17,69,3,15.75633937,23.13212119,0.21100093
17,70,3,9.549296586,17.2610961,0.060653091
17,71,3,12.28676161,20.36980507,0.115610452
17,72,3,9.358310654,17.01362176,0.057532146
17,73,3,19.51239602,24.63824038,0.338502937
17,74,3,18.14366351,24.26810551,0.289986134
17,75,3,20.53098766,24.78069969,0.375449929
17,76,3,14.32394488,22.15130333,0.168429597
17,77,3,10.18591636,18.05719612,0.071731079
17,78,3,14.67408575,22.41178306,0.178449056
17,79,3,16.26563518,23.42677387,0.227088539
17,80,3,10.28140932,18.17278766,0.073482389
17,81,3,10.72704316,18.6990267,0.081963842
17,82,3,13.71915609,21.66979868,0.151751399
17,83,3,12.47774754,20.55610407,0.120146209
17,84,3,12.63690248,20.70830555,0.123993737
18,1,2,12.60507149,20.5,0.122197584
18,2,2,12.66873347,21.6,0.129756856
18,3,2,17.98450857,23.4,0.275280545
18,4,2,14.57859279,21.4,0.168553456
18,5,2,12.82788841,16.4,0.10196087
18,6,2,15.72450838,22,0.200268768
18,7,2,9.931268449,15.4,0.05861032
18,8,2,12.38225457,19.1,0.110297497
18,9,2,9.45380362,15.1,0.052302322
18,10,2,11.01352206,18.9,0.087125531
18,11,2,11.4591559,19.7,0.097874176
18,12,2,14.99239564,22.2,0.184290038
18,13,2,14.70591674,21.2,0.1698589
18,14,2,12.35042358,20,0.114725968
18,15,2,16.20197321,23.1,0.222352016
18,16,2,13.4326772,21.4277536,0.144138011
18,17,2,9.931268449,17.74407571,0.067175206
18,18,2,14.41943784,22.22367315,0.171136247
18,19,2,9.772113506,17.54477364,0.064412216
18,20,2,15.18338157,22.7667245,0.193478523
18,21,2,9.517465597,17.22012744,0.060126453
18,22,2,17.60253671,24.06525241,0.271351342
18,23,2,11.90478974,19.98523799,0.106807618
18,24,2,11.80929678,19.88660266,0.104663352
18,25,2,17.3478888,23.95870964,0.262714106
18,26,2,10.75887415,18.73578402,0.082589082
18,27,2,18.14366351,24.26810551,0.289986134
18,28,2,8.594366927,15.98382739,0.045977981
18,29,2,18.1754945,24.27904062,0.29109336
18,30,2,15.3743675,22.89251309,0.199248954
18,31,2,17.50704374,24.02613006,0.268101955
18,32,2,11.36366294,19.41311628,0.094958267
18,33,2,15.11971959,22.72390837,0.191571075
18,34,2,15.50169146,22.97415565,0.203135401
18,35,2,12.76422644,20.82807188,0.127115773
18,36,2,8.116902098,15.30778963,0.039505191
18,37,2,15.08788861,22.70233406,0.190620388
18,38,2,8.594366927,15.98382739,0.045977981
18,39,2,15.3743675,22.89251309,0.199248954
18,40,2,17.85718461,24.16470239,0.280075118
18,41,2,15.50169146,22.97415565,0.203135401
18,42,2,10.9180291,18.91790822,0.085754032
18,43,2,18.93943823,24.50823581,0.317988921
18,44,2,15.31070553,22.85102686,0.19731752
18,45,2,14.48309982,22.27136558,0.172951546
18,46,2,9.867606472,17.66468736,0.066062217
18,47,2,13.56000115,21.53643744,0.147498561
18,48,2,14.92873366,22.59280018,0.185897605
18,49,2,8.276057041,15.53590617,0.041599375
18,50,2,12.41408556,20.4944477,0.118624407
18,51,2,17.3478888,23.95870964,0.262714106
18,52,2,15.78817035,23.15136817,0.211992657
18,53,2,13.17802929,21.20506632,0.13752947
18,54,2,10.18591636,18.05719612,0.071731079
18,55,2,16.39295914,23.49600404,0.23118168
18,56,2,13.36901522,21.37274673,0.14247175
18,57,2,10.82253613,18.80896617,0.083847316
18,58,2,15.53352245,22.99428923,0.204111881
18,59,2,14.61042378,22.36542053,0.176608001
18,60,2,10.79070514,18.77243051,0.083216907
18,61,2,15.91549431,23.22724783,0.215978191
18,62,2,7.639437268,14.60681626,0.033599184
18,63,2,10.66338119,18.62517959,0.080721119
18,64,2,9.931268449,17.74407571,0.067175206
18,65,2,15.53352245,22.99428923,0.204111881
18,66,2,13.30535324,21.31729656,0.140814881
18,67,2,10.75887415,18.73578402,0.082589082
18,68,2,18.62112834,24.42049555,0.306711276
18,69,2,10.98169107,18.98998213,0.087038072
18,70,2,12.41408556,20.4944477,0.118624407
18,71,2,10.82253613,18.80896617,0.083847316
18,72,2,9.772113506,17.54477364,0.064412216
18,73,2,15.31070553,22.85102686,0.19731752
18,74,2,12.8597194,20.91673297,0.129482818
18,75,2,16.17014222,23.37368757,0.224037002
18,76,2,12.09577567,20.17951638,0.111164034
19,1,3,15.53352245,23.2,0.205869421
19,2,3,11.65014183,20.2,0.103508965
19,3,3,7.066479473,14.9,0.02947145
19,4,3,12.00028271,20.5,0.111152594
19,5,3,10.09042339,19.7,0.076600123
19,6,3,6.46169069,12,0.020139101
19,7,3,15.82000134,23.8,0.218553785
19,8,3,15.43802948,23.7,0.207656949
19,9,3,12.98704336,22.1,0.139143277
19,10,3,10.47239526,19.6,0.08188281
19,11,3,5.315775099,10.7,0.01238098
19,12,3,12.00028271,20.8,0.11271805
19,13,3,12.0321137,20.3,0.110671903
19,14,3,8.817183847,15.1,0.045728406
19,15,3,13.81464906,22.4,0.158778819
19,16,3,18.97126922,24.51640029,0.31912174
19,17,3,17.28422682,23.9309657,0.26056893
19,18,3,11.52281788,19.58471212,0.098367155
19,19,3,13.49633917,21.48231717,0.145813628
19,20,3,14.22845191,22.07793608,0.165742649
19,21,3,9.421972631,17.09655651,0.058562095
19,22,3,17.09324089,23.84507407,0.254168593
19,23,3,9.549296586,17.2610961,0.060653091
19,24,3,8.594366927,15.98382739,0.045977981
19,25,3,15.88366332,23.20844415,0.214979029
19,26,3,18.55746636,24.40161761,0.304467391
19,27,3,17.63436769,24.07807154,0.27243719
19,28,3,16.774931,23.69305537,0.243623307
19,29,3,15.24704355,22.80909733,0.195394024
19,30,3,5.156620156,10.55979278,0.011529354
19,31,3,17.44338176,23.99949436,0.265942595
19,32,3,10.82253613,18.80896617,0.083847316
19,33,3,14.86507168,22.54821085,0.184022923
19,34,3,16.74310001,23.67724396,0.242577456
19,35,3,5.379437077,10.95052719,0.012953663
19,36,3,16.93408594,23.77045003,0.24887646
19,37,3,10.59971921,18.55088919,0.079488748
19,38,3,14.45126883,22.24757478,0.172042814
19,39,3,15.18338157,22.7667245,0.193478523
19,40,3,15.34253651,22.87182539,0.198282249
19,41,3,16.87042397,23.73982464,0.246770455
19,42,3,10.40873328,18.32535817,0.07585381
19,43,3,8.912676813,16.42066612,0.050612042
19,44,3,14.67408575,22.41178306,0.178449056
19,45,3,15.31070553,22.85102686,0.19731752
19,46,3,19.25774811,24.58489356,0.329354852
19,47,3,16.17014222,23.37368757,0.224037002
19,48,3,18.08000154,24.24590281,0.287775206
19,49,3,11.80929678,19.88660266,0.104663352
19,50,3,19.09859317,24.54795,0.323661607
19,51,3,11.10901503,19.13280005,0.089637052
19,52,3,17.76169165,24.12823983,0.276793897
19,53,3,14.32394488,22.15130333,0.168429597
19,54,3,15.69267739,23.09329475,0.209023121
19,55,3,11.14084602,19.16822746,0.090293226
19,56,3,14.89690267,22.57056092,0.184959227
19,57,3,14.35577587,22.17553743,0.169329633
19,58,3,10.31324031,18.21109653,0.074071351
19,59,3,6.525352667,12.87423993,0.021960573
19,60,3,7.098310462,13.7822354,0.027577843
19,61,3,19.16225515,24.5630599,0.325936524
19,62,3,17.82535363,24.15265903,0.278980095
19,63,3,16.58394507,23.59652455,0.237372611
19,64,3,17.3478888,23.95870964,0.262714106
19,65,3,16.93408594,23.77045003,0.24887646
19,66,3,12.98704336,21.03339621,0.1326727
19,67,3,15.72450838,23.11276338,0.210011082
19,68,3,11.30000096,19.34370217,0.09361259
19,69,3,6.620845633,13.02806607,0.022843678
19,70,3,13.36901522,21.37274673,0.14247175
19,71,3,15.91549431,23.22724783,0.215978191
19,72,3,16.67943804,23.64528867,0.24049061
19,73,3,12.66873347,20.73841337,0.124770589
19,74,3,17.22056484,23.90277845,0.258429567
19,75,3,7.384789359,14.2227679,0.030677622
19,76,3,12.54140952,20.61731714,0.12167786
19,77,3,16.83859298,23.72434571,0.245719815
19,78,3,8.849014836,16.33418498,0.049664703
19,79,3,6.90732453,13.48355994,0.025619944
20,1,2,18.78028328,23.1,0.295535897
20,2,2,6.175211792,13.4,0.020522417
20,3,2,9.485634608,15,0.052306505
20,4,2,10.82253613,17.6,0.078652821
20,5,2,14.29211389,21.3,0.161500074
20,6,2,12.00028271,19.4,0.105405164
20,7,2,6.780000576,12.5,0.022979668
20,8,2,13.94197301,20.1,0.145604376
20,9,2,8.849014836,15.2,0.046340534
20,10,2,6.620845633,12.4,0.021782567
20,11,2,13.46450819,19.5,0.132234829
20,12,2,6.875493542,13.5,0.025422756
20,13,2,8.785352859,14.8,0.044542028
20,14,2,19.25774811,24.7,0.330839179
20,15,2,4.997465213,16.5,0.016678712
20,16,2,16.2338042,23.40918926,0.226069601
20,17,2,14.19662092,22.05325868,0.164851405
20,18,2,5.443099054,11.06116816,0.013379502
20,19,2,20.46732568,24.77512073,0.373129199
20,20,2,12.15943765,20.24338924,0.112636205
20,21,2,14.48309982,22.27136558,0.172951546
20,22,2,14.32394488,22.15130333,0.168429597
20,23,2,15.24704355,22.80909733,0.195394024
20,24,2,9.199155711,16.80434545,0.055002571
20,25,2,17.76169165,24.12823983,0.276793897
20,26,2,5.793239929,11.66176956,0.015874958
20,27,2,12.82788841,20.8872901,0.12869138
20,28,2,6.780000576,13.28222647,0.024362411
20,29,2,10.21774735,18.09583746,0.072312252
20,30,2,15.62901541,23.05402502,0.207052888
20,31,2,13.91014203,21.82617495,0.156930458
20,32,2,12.47774754,20.55610407,0.120146209
20,33,2,12.15943765,20.24338924,0.112636205
20,34,2,9.167324722,16.76215771,0.054504413
20,35,2,13.05070533,21.09106288,0.134282064
20,36,2,16.58394507,23.59652455,0.237372611
20,37,2,8.626197916,16.02800998,0.046429859
20,38,2,14.70591674,22.43479809,0.179372769
20,39,2,14.13295895,22.0035714,0.163075561
20,40,2,16.96591693,23.78559649,0.249931806
20,41,2,6.047887837,12.09014788,0.017856249
20,42,2,8.53070495,15.89512975,0.045081888
20,43,2,16.01098728,23.28299392,0.218986678
20,44,2,16.17014222,23.37368757,0.224037002
20,45,2,8.75352187,16.20363207,0.048262959
20,46,2,9.994930426,17.82302076,0.068298587
20,47,2,17.79352264,24.14050484,0.277886351
20,48,2,8.594366927,15.98382739,0.045977981
20,49,2,13.4326772,21.4277536,0.144138011
20,50,2,9.581127574,17.30195394,0.061182323
20,51,2,9.708451529,17.46427704,0.063325201
20,52,2,17.8890156,24.17663492,0.28117141
20,53,2,11.55464887,19.61869881,0.099056579
20,54,2,9.230986699,16.84642236,0.055503313
20,55,2,8.689859893,16.11604267,0.047341288
20,56,2,16.83859298,23.72434571,0.245719815
20,57,2,10.44056427,18.36322374,0.076453152
20,58,2,8.467042972,15.8059888,0.044195998
20,59,2,10.59971921,18.55088919,0.079488748
20,60,2,14.2602829,22.10250265,0.166636099
20,61,2,6.68450761,13.13006271,0.023444113
20,62,2,13.62366313,21.59011441,0.149192773
20,63,2,11.07718404,19.0972618,0.088983448
20,64,2,12.89155039,20.94606502,0.130276672
20,65,2,8.912676813,16.42066612,0.050612042
20,66,2,14.8332407,22.52574995,0.183088702
20,67,2,11.07718404,19.0972618,0.088983448
20,68,2,12.66873347,20.73841337,0.124770589
20,69,2,11.7456348,19.82029165,0.103246461
20,70,2,13.78281807,21.72236741,0.15346863
20,71,2,14.89690267,22.57056092,0.184959227
20,72,2,9.772113506,17.54477364,0.064412216
20,73,2,9.485634608,17.17904795,0.059602408
20,74,2,16.29746617,23.44424765,0.228109224
20,75,2,15.24704355,22.80909733,0.195394024
20,76,2,15.91549431,23.22724783,0.215978191
20,77,2,9.549296586,17.2610961,0.060653091
20,78,2,12.38225457,20.46345328,0.117867207
20,79,2,10.44056427,18.36322374,0.076453152
20,80,2,15.97915629,23.26452272,0.217982024
20,81,2,15.43802948,22.93355602,0.201188267
20,82,2,6.111549815,12.19613421,0.018373898
20,83,2,18.14366351,24.26810551,0.289986134
20,84,2,14.99239564,22.63694621,0.18778056
20,85,2,12.5732405,20.64775743,0.122447369
20,86,2,12.12760666,20.21150823,0.111898871
20,87,2,9.740282517,17.50458076,0.06386741
21,1,2,14.06929697,19.6,0.144627203
21,2,2,14.8332407,20.2,0.164854561
21,3,2,5.443099054,10.2,0.012375239
21,4,2,14.00563499,20.3,0.148294825
21,5,2,15.05605762,21.5,0.180157592
21,6,2,10.82253613,17.9,0.079943022
21,7,2,13.81464906,20.5,0.145792725
21,8,2,13.87831104,19.5,0.140176383
21,9,2,10.66338119,19.1,0.082701201
21,10,2,8.785352859,16.7,0.050034088
21,11,2,13.49633917,19.8,0.134804589
21,12,2,13.62366313,20.1,0.139267152
21,13,2,7.543944303,11.9,0.026922685
21,14,2,6.207042781,10.1,0.015788185
21,15,2,11.71380381,18.5,0.09611343
21,16,2,11.30000096,19.34370217,0.09361259
21,17,2,10.66338119,18.62517959,0.080721119
21,18,2,11.14084602,19.16822746,0.090293226
21,19,2,14.35577587,22.17553743,0.169329633
21,20,2,14.73774773,22.45770229,0.180298596
21,21,2,12.8597194,20.91673297,0.129482818
21,22,2,11.65014183,19.71999394,0.101140104
21,23,2,13.84648005,21.77449283,0.155194997
21,24,2,11.07718404,19.0972618,0.088983448
21,25,2,12.89155039,20.94606502,0.130276672
21,26,2,12.63690248,20.70830555,0.123993737
21,27,2,10.85436712,18.84539101,0.084480307
21,28,2,11.04535305,19.06161274,0.088332415
21,29,2,13.1461983,21.17673169,0.136714044
21,30,2,12.70056446,20.76841037,0.125549882
21,31,2,16.61577606,23.61289009,0.238410296
21,32,2,10.72704316,18.6990267,0.081963842
21,33,2,15.40619849,22.91308997,0.20021763
21,34,2,13.94197301,21.85184978,0.157801585
21,35,2,9.135493733,16.71985915,0.054008839
21,36,2,13.56000115,21.53643744,0.147498561
21,37,2,14.06929697,21.95344083,0.161308613
21,38,2,11.71380381,19.7869699,0.102541809
21,39,2,15.43802948,22.93355602,0.201188267
21,40,2,16.55211408,23.5800482,0.236336587
21,41,2,18.71662131,24.44798129,0.310084587
21,42,2,5.793239929,11.66176956,0.015874958
21,43,2,19.41690306,24.61906651,0.335067109
21,44,2,15.85183233,23.18952965,0.213981714
21,45,2,16.90225496,23.75519275,0.247822673
21,46,2,17.12507188,23.8596664,0.255231593
21,47,2,15.82000134,23.17050432,0.212986254
21,48,2,15.78817035,23.15136817,0.211992657
21,49,2,13.05070533,21.09106288,0.134282064
21,50,2,18.52563538,24.39201239,0.30334698
21,51,2,11.30000096,19.34370217,0.09361259
21,52,2,11.42732491,19.48208709,0.096314168
21,53,2,14.00563499,21.90286695,0.159550606
21,54,2,9.008169779,16.54955665,0.052052349
21,55,2,11.68197282,19.75353734,0.101839689
21,56,2,13.62366313,21.59011441,0.149192773
21,57,2,12.28676161,20.36980507,0.115610452
21,58,2,11.87295875,19.95247037,0.106090342
21,59,2,15.75633937,23.13212119,0.21100093
21,60,2,13.68732511,21.64334808,0.150896222
21,61,2,15.56535343,23.01431199,0.205090295
21,62,2,11.80929678,19.88660266,0.104663352
21,63,2,12.98704336,21.03339621,0.1326727
21,64,2,13.17802929,21.20506632,0.13752947
21,65,2,10.28140932,18.17278766,0.073482389
21,66,2,14.13295895,22.0035714,0.163075561
21,67,2,10.31324031,18.21109653,0.074071351
21,68,2,10.3450713,18.24929457,0.074662909
21,69,2,12.76422644,20.82807188,0.127115773
21,70,2,9.994930426,17.82302076,0.068298587
21,71,2,16.61577606,23.61289009,0.238410296
21,72,2,15.50169146,22.97415565,0.203135401
21,73,2,12.8597194,20.91673297,0.129482818
21,74,2,13.17802929,21.20506632,0.13752947
21,75,2,13.46450819,21.4550908,0.144974653
21,76,2,14.16478994,22.02847045,0.163962374
21,77,2,14.32394488,22.15130333,0.168429597
21,78,2,7.543944303,14.46362931,0.032485137
21,79,2,10.88619811,18.88170503,0.085115879
21,80,2,8.116902098,15.30778963,0.039505191
21,81,2,8.339719018,15.62637702,0.042454759
21,82,2,10.79070514,18.77243051,0.083216907
21,83,2,9.390141642,17.05514454,0.058045826
21,84,2,6.525352667,12.87423993,0.021960573
21,85,2,9.867606472,17.66468736,0.066062217
21,86,2,15.05605762,22.68064894,0.189671735
21,87,2,14.61042378,22.36542053,0.176608001
22,1,3,16.61577606,23.3,0.235368377
22,2,3,11.96845172,20.8,0.112142692
22,3,3,10.02676141,18.7,0.071970361
22,4,3,11.77746579,22.3,0.116258009
22,5,3,14.45126883,22.5,0.173921556
22,6,3,16.90225496,23.4,0.244254545
22,7,3,10.85436712,18.6,0.083421085
22,8,3,5.092958179,10.2,0.010887224
22,9,3,14.89690267,23.1,0.189134001
22,10,3,13.40084621,23.1,0.154244606
22,11,3,13.20986028,22.9,0.148786419
22,12,3,14.64225476,23,0.182191641
22,13,3,16.2338042,23.5,0.226913778
22,14,3,15.40619849,22.9,0.200107518
22,15,3,5.188451145,11.6,0.012771246
22,16,3,6.111549815,12.19613421,0.018373898
22,17,3,15.05605762,22.68064894,0.189671735
22,18,3,14.73774773,22.45770229,0.180298596
22,19,3,11.55464887,19.61869881,0.099056579
22,20,3,13.17802929,21.20506632,0.13752947
22,21,3,15.43802948,22.93355602,0.201188267
22,22,3,14.19662092,22.05325868,0.164851405
22,23,3,6.429859701,12.71941637,0.021098404
22,24,3,13.59183214,21.56333134,0.14834451
22,25,3,8.403380995,15.71640456,0.043320294
22,26,3,15.75633937,23.13212119,0.21100093
22,27,3,14.64225476,22.38865721,0.177527465
22,28,3,16.32929716,23.4616106,0.229131649
22,29,3,15.59718442,23.03422392,0.206070633
22,30,3,14.32394488,22.15130333,0.168429597
22,31,3,8.180564075,15.39936872,0.040335287
22,32,3,13.973804,21.87741378,0.15867497
22,33,3,12.60507149,20.6780869,0.123219329
22,34,3,12.98704336,21.03339621,0.1326727
22,35,3,13.17802929,21.20506632,0.13752947
22,36,3,6.780000576,13.28222647,0.024362411
22,37,3,16.01098728,23.28299392,0.218986678
22,38,3,14.8332407,22.52574995,0.183088702
22,39,3,12.95521237,21.00439664,0.131871618
22,40,3,14.35577587,22.17553743,0.169329633
22,41,3,16.74310001,23.67724396,0.242577456
22,42,3,4.806479281,9.934809903,0.009494235
22,43,3,13.17802929,21.20506632,0.13752947
22,44,3,14.57859279,22.34207303,0.17569067
22,45,3,14.99239564,22.63694621,0.18778056
22,46,3,16.01098728,23.28299392,0.218986678
22,47,3,16.64760705,23.62914479,0.239449632
22,48,3,17.22056484,23.90277845,0.258429567
22,49,3,17.02957891,23.81555693,0.252047138
22,50,3,5.98422586,11.98371825,0.017347578
22,51,3,16.39295914,23.49600404,0.23118168
22,52,3,15.53352245,22.99428923,0.204111881
22,53,3,13.49633917,21.48231717,0.145813628
22,54,3,14.80140971,22.50317822,0.18215657
22,55,3,15.9473253,23.24594069,0.216979192
22,56,3,14.51493081,22.29504556,0.173862437
22,57,3,14.86507168,22.54821085,0.184022923
22,58,3,13.68732511,21.64334808,0.150896222
22,59,3,16.10648024,23.33774259,0.222011495
22,60,3,7.60760628,14.5591981,0.033225365
22,61,3,15.72450838,23.11276338,0.210011082
22,62,3,16.99774792,23.80063212,0.250988702
22,63,3,12.19126864,20.27515944,0.113376033
22,64,3,8.244226052,15.49050451,0.041175482
22,65,3,12.54140952,20.61731714,0.12167786
22,66,3,14.19662092,22.05325868,0.164851405
22,67,3,17.0614099,23.83037091,0.253107105
22,68,3,11.14084602,19.16822746,0.090293226
22,69,3,8.594366927,15.98382739,0.045977981
22,70,3,13.65549412,21.61678666,0.150043345
22,71,3,5.665915974,11.4449206,0.014937218
22,72,3,13.68732511,21.64334808,0.150896222
22,73,3,11.01352206,19.02585285,0.087683956
22,74,3,15.56535343,23.01431199,0.205090295
22,75,3,7.321127382,14.12564757,0.029971762
22,76,3,18.39831142,24.3524833,0.298875813
22,77,3,17.85718461,24.16470239,0.280075118
22,78,3,6.939155519,13.53361625,0.025940275
22,79,3,10.88619811,18.88170503,0.085115879
22,80,3,5.443099054,11.06116816,0.013379502
22,81,3,13.94197301,21.85184978,0.157801585
22,82,3,8.116902098,15.30778963,0.039505191
22,83,3,15.6608464,23.0737153,0.208037053
22,84,3,14.00563499,21.90286695,0.159550606
22,85,3,9.358310654,17.01362176,0.057532146
22,86,3,15.75633937,23.13212119,0.21100093
23,1,2,13.17802929,19.4,0.126241072
23,2,2,12.50957853,19.8,0.116459282
23,3,2,9.485634608,15.7,0.05465431
23,4,2,14.22845191,20.4,0.153598811
23,5,2,13.973804,20.3,0.147646137
23,6,2,10.82253613,18.7,0.08337965
23,7,2,11.80929678,19.4,0.102196855
23,8,2,9.612958563,16.2,0.057794753
23,9,2,15.11971959,21.3,0.180001425
23,10,2,9.294648677,14.2,0.047711388
23,11,2,14.19662092,21,0.157265268
23,12,2,11.26816997,18.2,0.087799897
23,13,2,14.61042378,21,0.166216522
23,14,2,13.40084621,20.9,0.140077177
23,15,2,7.894085177,14.4,0.035302411
23,16,2,11.4591559,19.51640626,0.096995948
23,17,2,16.55211408,23.5800482,0.236336587
23,18,2,12.00028271,20.0828759,0.108974537
23,19,2,15.62901541,23.05402502,0.207052888
23,20,2,14.32394488,22.15130333,0.168429597
23,21,2,14.48309982,22.27136558,0.172951546
23,22,2,12.15943765,20.24338924,0.112636205
23,23,2,11.17267701,19.20354405,0.090951968
23,24,2,14.19662092,22.05325868,0.164851405
23,25,2,14.32394488,22.15130333,0.168429597
23,26,2,13.11436731,21.14828625,0.135900999
23,27,2,14.48309982,22.27136558,0.172951546
23,28,2,13.4326772,21.4277536,0.144138011
23,29,2,14.06929697,21.95344083,0.161308613
23,30,2,11.33183195,19.37846464,0.094284149
23,31,2,13.65549412,21.61678666,0.150043345
23,32,2,10.9180291,18.91790822,0.085754032
23,33,2,12.41408556,20.4944477,0.118624407
23,34,2,13.94197301,21.85184978,0.157801585
23,35,2,15.21521256,22.78796632,0.194435271
23,36,2,14.45126883,22.24757478,0.172042814
23,37,2,13.36901522,21.37274673,0.14247175
23,38,2,7.60760628,14.5591981,0.033225365
23,39,2,10.72704316,18.6990267,0.081963842
23,40,2,15.72450838,23.11276338,0.210011082
23,41,2,15.6608464,23.0737153,0.208037053
23,42,2,16.36112815,23.47886273,0.230155804
23,43,2,7.416620348,14.27116184,0.031034218
23,44,2,14.99239564,22.63694621,0.18778056
23,45,2,15.18338157,22.7667245,0.193478523
23,46,2,13.81464906,21.74848553,0.154330674
23,47,2,14.67408575,22.41178306,0.178449056
23,48,2,13.75098708,21.69613846,0.15260887
23,49,2,12.19126864,20.27515944,0.113376033
23,50,2,12.28676161,20.36980507,0.115610452
23,51,2,11.17267701,19.20354405,0.090951968
23,52,2,14.38760686,22.1996607,0.170231851
23,53,2,16.01098728,23.28299392,0.218986678
23,54,2,8.849014836,16.33418498,0.049664703
23,55,2,14.48309982,22.27136558,0.172951546
23,56,2,11.84112777,19.91959193,0.105375586
23,57,2,15.72450838,23.11276338,0.210011082
23,58,2,11.14084602,19.16822746,0.090293226
23,59,2,13.94197301,21.85184978,0.157801585
23,60,2,15.88366332,23.20844415,0.214979029
23,61,2,13.65549412,21.61678666,0.150043345
23,62,2,11.33183195,19.37846464,0.094284149
23,63,2,14.57859279,22.34207303,0.17569067
23,64,2,13.05070533,21.09106288,0.134282064
23,65,2,15.91549431,23.22724783,0.215978191
23,66,2,14.19662092,22.05325868,0.164851405
23,67,2,16.17014222,23.37368757,0.224037002
23,68,2,14.67408575,22.41178306,0.178449056
23,69,2,11.42732491,19.48208709,0.096314168
23,70,2,15.50169146,22.97415565,0.203135401
23,71,2,12.3185926,20.40113197,0.116360226
23,72,2,15.40619849,22.91308997,0.20021763
23,73,2,14.00563499,21.90286695,0.159550606
23,74,2,13.40084621,21.40030557,0.143303709
